index,time_period,rainfall,mean_temperature,disease_cases,population,location
493,2008-01,341.76,24.59,121.0,446001.939710554,Amapa
494,2008-02,294.261,24.43,105.0,446001.939710554,Amapa
495,2008-03,259.487,24.25,119.0,446001.939710554,Amapa
496,2008-04,152.045,24.4,117.0,446001.939710554,Amapa
497,2008-05,34.581,24.05,66.0,446001.939710554,Amapa
498,2008-06,1.543,24.27,33.0,446001.939710554,Amapa
499,2008-07,0.089,25.23,16.0,446001.939710554,Amapa
500,2008-08,3.08,27.45,20.0,446001.939710554,Amapa
501,2008-09,27.842,27.8,50.0,446001.939710554,Amapa
502,2008-10,127.64,27.22,198.0,446001.939710554,Amapa
503,2008-11,247.367,25.64,252.0,446001.939710554,Amapa
504,2008-12,312.386,24.66,84.0,446001.939710554,Amapa
505,2009-01,235.805,25.24,381.0,450314.94081477,Amapa
506,2009-02,285.885,24.88,326.0,450314.94081477,Amapa
507,2009-03,253.795,25.11,394.0,450314.94081477,Amapa
508,2009-04,200.736,24.57,198.0,450314.94081477,Amapa
509,2009-05,72.092,24.45,159.0,450314.94081477,Amapa
510,2009-06,15.425,23.97,171.0,450314.94081477,Amapa
511,2009-07,7.25,25.29,72.0,450314.94081477,Amapa
512,2009-08,24.844,26.6,50.0,450314.94081477,Amapa
513,2009-09,67.481,26.85,31.0,450314.94081477,Amapa
514,2009-10,157.778,26.65,23.0,450314.94081477,Amapa
515,2009-11,202.94,26.07,19.0,450314.94081477,Amapa
516,2009-12,329.764,25.12,41.0,450314.94081477,Amapa
517,2010-01,358.644,25.02,262.0,454558.265002924,Amapa
518,2010-02,264.28,25.77,466.0,454558.265002924,Amapa
519,2010-03,222.91,25.73,310.0,454558.265002924,Amapa
520,2010-04,73.675,25.91,266.0,454558.265002924,Amapa
521,2010-05,23.301,25.6,339.0,454558.265002924,Amapa
522,2010-06,2.074,25.86,259.0,454558.265002924,Amapa
523,2010-07,1.783,25.23,295.0,454558.265002924,Amapa
524,2010-08,1.179,26.51,478.0,454558.265002924,Amapa
525,2010-09,7.104,29.4,358.0,454558.265002924,Amapa
526,2010-10,158.551,26.95,327.0,454558.265002924,Amapa
527,2010-11,240.359,25.17,202.0,454558.265002924,Amapa
528,2010-12,272.096,25.17,108.0,454558.265002924,Amapa
529,2011-01,326.86,24.52,609.0,458741.202530491,Amapa
530,2011-02,296.23,24.5,711.0,458741.202530491,Amapa
531,2011-03,287.417,24.41,543.0,458741.202530491,Amapa
532,2011-04,144.615,24.89,319.0,458741.202530491,Amapa
533,2011-05,17.064,25.0,169.0,458741.202530491,Amapa
534,2011-06,6.946,25.01,117.0,458741.202530491,Amapa
535,2011-07,0.555,25.67,42.0,458741.202530491,Amapa
536,2011-08,4.247,27.09,69.0,458741.202530491,Amapa
537,2011-09,19.53,28.75,74.0,458741.202530491,Amapa
538,2011-10,213.961,25.66,65.0,458741.202530491,Amapa
539,2011-11,224.648,25.05,12.0,458741.202530491,Amapa
540,2011-12,303.124,24.83,67.0,458741.202530491,Amapa
541,2012-01,351.499,24.17,42.0,462856.785705865,Amapa
542,2012-02,251.878,24.62,50.0,462856.785705865,Amapa
543,2012-03,202.418,24.94,39.0,462856.785705865,Amapa
544,2012-04,135.991,25.32,44.0,462856.785705865,Amapa
545,2012-05,55.453,24.64,59.0,462856.785705865,Amapa
546,2012-06,28.705,24.64,59.0,462856.785705865,Amapa
547,2012-07,0.727,24.97,98.0,462856.785705865,Amapa
548,2012-08,0.026,26.67,271.0,462856.785705865,Amapa
549,2012-09,46.966,28.29,344.0,462856.785705865,Amapa
550,2012-10,109.169,27.35,264.0,462856.785705865,Amapa
551,2012-11,248.618,25.41,202.0,462856.785705865,Amapa
552,2012-12,210.483,25.67,76.0,462856.785705865,Amapa
553,2013-01,386.301,24.86,244.0,466918.949912258,Amapa
554,2013-02,285.679,24.99,222.0,466918.949912258,Amapa
555,2013-03,272.405,25.24,384.0,466918.949912258,Amapa
556,2013-04,161.009,24.64,617.0,466918.949912258,Amapa
557,2013-05,40.491,25.23,258.0,466918.949912258,Amapa
558,2013-06,25.942,25.36,78.0,466918.949912258,Amapa
559,2013-07,3.794,25.22,47.0,466918.949912258,Amapa
560,2013-08,0.319,26.21,58.0,466918.949912258,Amapa
561,2013-09,48.732,27.13,34.0,466918.949912258,Amapa
562,2013-10,182.858,26.04,39.0,466918.949912258,Amapa
563,2013-11,254.989,24.91,32.0,466918.949912258,Amapa
564,2013-12,321.732,25.0,10.0,466918.949912258,Amapa
565,2014-01,274.875,24.83,37.0,470932.340277409,Amapa
566,2014-02,317.786,24.4,27.0,470932.340277409,Amapa
567,2014-03,275.425,24.63,40.0,470932.340277409,Amapa
568,2014-04,158.178,24.87,224.0,470932.340277409,Amapa
569,2014-05,58.716,24.62,505.0,470932.340277409,Amapa
570,2014-06,5.799,24.93,231.0,470932.340277409,Amapa
571,2014-07,12.423,25.01,105.0,470932.340277409,Amapa
572,2014-08,3.846,26.94,48.0,470932.340277409,Amapa
573,2014-09,46.823,27.93,117.0,470932.340277409,Amapa
574,2014-10,140.628,27.34,443.0,470932.340277409,Amapa
575,2014-11,237.816,25.43,310.0,470932.340277409,Amapa
576,2014-12,313.972,24.8,112.0,470932.340277409,Amapa
577,2015-01,198.703,25.57,350.0,474899.279365185,Amapa
578,2015-02,263.412,24.94,505.0,474899.279365185,Amapa
579,2015-03,265.657,24.84,866.0,474899.279365185,Amapa
580,2015-04,197.654,24.96,456.0,474899.279365185,Amapa
581,2015-05,103.613,24.46,365.0,474899.279365185,Amapa
582,2015-06,3.946,25.11,199.0,474899.279365185,Amapa
583,2015-07,14.57,25.37,171.0,474899.279365185,Amapa
584,2015-08,7.73,27.5,142.0,474899.279365185,Amapa
585,2015-09,23.999,29.15,138.0,474899.279365185,Amapa
586,2015-10,101.113,28.22,78.0,474899.279365185,Amapa
587,2015-11,154.486,26.92,149.0,474899.279365185,Amapa
588,2015-12,179.557,26.89,74.0,474899.279365185,Amapa
589,2016-01,395.876,25.31,105.0,478826.734867193,Amapa
590,2016-02,174.746,26.58,282.0,478826.734867193,Amapa
591,2016-03,287.684,25.67,422.0,478826.734867193,Amapa
592,2016-04,75.459,26.3,321.0,478826.734867193,Amapa
593,2016-05,30.823,26.0,208.0,478826.734867193,Amapa
594,2016-06,16.304,24.79,86.0,478826.734867193,Amapa
595,2016-07,0.169,25.81,72.0,478826.734867193,Amapa
596,2016-08,26.449,26.97,102.0,478826.734867193,Amapa
597,2016-09,84.974,26.68,92.0,478826.734867193,Amapa
598,2016-10,154.423,26.51,92.0,478826.734867193,Amapa
599,2016-11,235.95,25.74,62.0,478826.734867193,Amapa
600,2016-12,294.619,25.32,45.0,478826.734867193,Amapa
613,2001-01,113.093,23.47,,3352564.63008389,Amazonas
614,2001-02,68.763,24.85,,3352564.63008389,Amazonas
615,2001-03,141.277,23.33,231.0,3352564.63008389,Amazonas
616,2001-04,28.105,23.08,59.0,3352564.63008389,Amazonas
617,2001-05,43.849,21.14,48.0,3352564.63008389,Amazonas
618,2001-06,6.506,19.76,23.0,3352564.63008389,Amazonas
619,2001-07,9.017,19.84,9.0,3352564.63008389,Amazonas
620,2001-08,20.029,20.15,4.0,3352564.63008389,Amazonas
621,2001-09,45.954,21.79,13.0,3352564.63008389,Amazonas
622,2001-10,111.469,22.04,1.0,3352564.63008389,Amazonas
623,2001-11,247.57,22.85,0.0,3352564.63008389,Amazonas
624,2001-12,243.448,22.72,8.0,3352564.63008389,Amazonas
625,2002-01,220.124,23.2,47.0,3392560.22214175,Amazonas
626,2002-02,229.4,22.75,205.0,3392560.22214175,Amazonas
627,2002-03,96.468,23.43,80.0,3392560.22214175,Amazonas
628,2002-04,21.557,23.18,22.0,3392560.22214175,Amazonas
629,2002-05,25.573,21.61,13.0,3392560.22214175,Amazonas
630,2002-06,4.712,20.34,7.0,3392560.22214175,Amazonas
631,2002-07,12.847,20.12,5.0,3392560.22214175,Amazonas
632,2002-08,10.248,21.76,9.0,3392560.22214175,Amazonas
633,2002-09,77.18,21.81,7.0,3392560.22214175,Amazonas
634,2002-10,43.5,25.1,6.0,3392560.22214175,Amazonas
635,2002-11,163.166,23.32,10.0,3392560.22214175,Amazonas
636,2002-12,284.552,24.0,7.0,3392560.22214175,Amazonas
637,2003-01,318.482,23.4,10.0,3432561.81680948,Amazonas
638,2003-02,67.091,24.26,12.0,3432561.81680948,Amazonas
639,2003-03,132.573,23.48,43.0,3432561.81680948,Amazonas
640,2003-04,57.831,22.58,24.0,3432561.81680948,Amazonas
641,2003-05,23.746,20.39,57.0,3432561.81680948,Amazonas
642,2003-06,1.606,20.36,37.0,3432561.81680948,Amazonas
643,2003-07,7.483,19.14,28.0,3432561.81680948,Amazonas
644,2003-08,23.671,20.49,3.0,3432561.81680948,Amazonas
645,2003-09,27.856,22.5,3.0,3432561.81680948,Amazonas
646,2003-10,63.373,23.19,2.0,3432561.81680948,Amazonas
647,2003-11,125.204,23.22,16.0,3432561.81680948,Amazonas
648,2003-12,200.148,24.07,14.0,3432561.81680948,Amazonas
649,2004-01,267.174,22.64,17.0,3472569.65690462,Amazonas
650,2004-02,268.184,22.31,50.0,3472569.65690462,Amazonas
651,2004-03,188.114,21.96,21.0,3472569.65690462,Amazonas
652,2004-04,119.469,21.5,11.0,3472569.65690462,Amazonas
653,2004-05,27.019,20.45,8.0,3472569.65690462,Amazonas
654,2004-06,19.32,18.64,7.0,3472569.65690462,Amazonas
655,2004-07,22.651,18.01,5.0,3472569.65690462,Amazonas
656,2004-08,2.748,20.04,0.0,3472569.65690462,Amazonas
657,2004-09,6.473,23.09,1.0,3472569.65690462,Amazonas
658,2004-10,79.109,23.47,1.0,3472569.65690462,Amazonas
659,2004-11,120.315,23.5,11.0,3472569.65690462,Amazonas
660,2004-12,249.544,22.97,7.0,3472569.65690462,Amazonas
661,2005-01,242.82,23.43,12.0,3512583.82080067,Amazonas
662,2005-02,147.98,23.11,18.0,3512583.82080067,Amazonas
663,2005-03,197.406,22.96,17.0,3512583.82080067,Amazonas
664,2005-04,34.372,22.95,14.0,3512583.82080067,Amazonas
665,2005-05,28.536,20.88,14.0,3512583.82080067,Amazonas
666,2005-06,15.638,19.62,14.0,3512583.82080067,Amazonas
667,2005-07,14.211,18.86,4.0,3512583.82080067,Amazonas
668,2005-08,7.034,20.95,10.0,3512583.82080067,Amazonas
669,2005-09,54.669,22.65,2.0,3512583.82080067,Amazonas
670,2005-10,58.622,25.03,1.0,3512583.82080067,Amazonas
671,2005-11,247.866,21.94,1.0,3512583.82080067,Amazonas
672,2005-12,248.616,22.02,2.0,3512583.82080067,Amazonas
673,2006-01,85.086,23.89,9.0,3551082.64684114,Amazonas
674,2006-02,132.754,24.83,16.0,3551082.64684114,Amazonas
675,2006-03,229.624,22.91,20.0,3551082.64684114,Amazonas
676,2006-04,74.0,21.66,5.0,3551082.64684114,Amazonas
677,2006-05,19.046,19.65,4.0,3551082.64684114,Amazonas
678,2006-06,9.473,18.57,13.0,3551082.64684114,Amazonas
679,2006-07,7.946,19.06,9.0,3551082.64684114,Amazonas
680,2006-08,13.278,21.12,19.0,3551082.64684114,Amazonas
681,2006-09,53.334,21.64,16.0,3551082.64684114,Amazonas
682,2006-10,158.112,21.94,20.0,3551082.64684114,Amazonas
683,2006-11,237.006,21.92,14.0,3551082.64684114,Amazonas
684,2006-12,299.818,22.77,4.0,3551082.64684114,Amazonas
685,2007-01,273.903,23.41,3.0,3588128.33091831,Amazonas
686,2007-02,180.564,22.69,16.0,3588128.33091831,Amazonas
687,2007-03,44.134,23.8,12.0,3588128.33091831,Amazonas
688,2007-04,60.833,22.88,27.0,3588128.33091831,Amazonas
689,2007-05,15.862,20.72,7.0,3588128.33091831,Amazonas
690,2007-06,3.182,19.66,4.0,3588128.33091831,Amazonas
691,2007-07,15.151,19.9,14.0,3588128.33091831,Amazonas
692,2007-08,3.776,20.19,6.0,3588128.33091831,Amazonas
693,2007-09,9.49,22.66,2.0,3588128.33091831,Amazonas
694,2007-10,38.447,24.8,2.0,3588128.33091831,Amazonas
695,2007-11,146.228,24.15,2.0,3588128.33091831,Amazonas
696,2007-12,195.626,23.35,6.0,3588128.33091831,Amazonas
697,2008-01,224.941,22.92,124.0,3623985.08066188,Amazonas
698,2008-02,180.615,23.24,191.0,3623985.08066188,Amazonas
699,2008-03,187.594,22.57,238.0,3623985.08066188,Amazonas
700,2008-04,107.899,22.46,196.0,3623985.08066188,Amazonas
701,2008-05,17.099,20.22,78.0,3623985.08066188,Amazonas
702,2008-06,8.676,19.52,29.0,3623985.08066188,Amazonas
703,2008-07,3.179,18.59,64.0,3623985.08066188,Amazonas
704,2008-08,10.561,21.33,51.0,3623985.08066188,Amazonas
705,2008-09,50.995,22.29,28.0,3623985.08066188,Amazonas
706,2008-10,40.031,24.67,101.0,3623985.08066188,Amazonas
707,2008-11,232.964,22.96,211.0,3623985.08066188,Amazonas
708,2008-12,316.278,22.33,226.0,3623985.08066188,Amazonas
709,2009-01,264.085,23.07,272.0,3659030.33554283,Amazonas
710,2009-02,139.768,23.79,86.0,3659030.33554283,Amazonas
711,2009-03,179.552,23.92,67.0,3659030.33554283,Amazonas
712,2009-04,118.28,21.55,21.0,3659030.33554283,Amazonas
713,2009-05,25.398,20.25,25.0,3659030.33554283,Amazonas
714,2009-06,26.729,19.0,16.0,3659030.33554283,Amazonas
715,2009-07,10.452,20.15,32.0,3659030.33554283,Amazonas
716,2009-08,25.069,20.73,43.0,3659030.33554283,Amazonas
717,2009-09,62.066,23.37,44.0,3659030.33554283,Amazonas
718,2009-10,211.691,23.2,62.0,3659030.33554283,Amazonas
719,2009-11,116.502,24.02,172.0,3659030.33554283,Amazonas
720,2009-12,290.46,23.13,211.0,3659030.33554283,Amazonas
721,2010-01,99.209,24.38,615.0,3693509.4312173,Amazonas
722,2010-02,71.692,25.18,511.0,3693509.4312173,Amazonas
723,2010-03,204.454,23.46,390.0,3693509.4312173,Amazonas
724,2010-04,67.511,21.88,212.0,3693509.4312173,Amazonas
725,2010-05,32.673,20.9,249.0,3693509.4312173,Amazonas
726,2010-06,8.76,18.59,209.0,3693509.4312173,Amazonas
727,2010-07,10.527,19.63,434.0,3693509.4312173,Amazonas
728,2010-08,3.041,20.02,228.0,3693509.4312173,Amazonas
729,2010-09,22.89,22.81,112.0,3693509.4312173,Amazonas
730,2010-10,99.431,23.55,220.0,3693509.4312173,Amazonas
731,2010-11,242.365,22.48,323.0,3693509.4312173,Amazonas
732,2010-12,265.316,23.61,654.0,3693509.4312173,Amazonas
733,2011-01,182.813,23.33,2390.0,3727497.8555795,Amazonas
734,2011-02,80.359,24.72,2129.0,3727497.8555795,Amazonas
735,2011-03,275.331,22.38,1562.0,3727497.8555795,Amazonas
736,2011-04,81.758,21.98,507.0,3727497.8555795,Amazonas
737,2011-05,12.068,20.12,248.0,3727497.8555795,Amazonas
738,2011-06,12.008,19.21,114.0,3727497.8555795,Amazonas
739,2011-07,5.348,19.36,55.0,3727497.8555795,Amazonas
740,2011-08,4.976,21.54,40.0,3727497.8555795,Amazonas
741,2011-09,5.651,22.23,25.0,3727497.8555795,Amazonas
742,2011-10,153.675,21.95,30.0,3727497.8555795,Amazonas
743,2011-11,182.387,21.22,30.0,3727497.8555795,Amazonas
744,2011-12,308.128,22.24,127.0,3727497.8555795,Amazonas
745,2012-01,226.19,22.48,114.0,3760938.99270876,Amazonas
746,2012-02,64.659,23.54,93.0,3760938.99270876,Amazonas
747,2012-03,100.818,23.58,40.0,3760938.99270876,Amazonas
748,2012-04,41.548,23.3,32.0,3760938.99270876,Amazonas
749,2012-05,51.452,19.92,30.0,3760938.99270876,Amazonas
750,2012-06,25.199,20.43,18.0,3760938.99270876,Amazonas
751,2012-07,7.97,19.62,27.0,3760938.99270876,Amazonas
752,2012-08,11.29,19.79,20.0,3760938.99270876,Amazonas
753,2012-09,22.197,22.99,32.0,3760938.99270876,Amazonas
754,2012-10,31.045,24.59,123.0,3760938.99270876,Amazonas
755,2012-11,302.778,22.34,166.0,3760938.99270876,Amazonas
756,2012-12,99.737,24.82,187.0,3760938.99270876,Amazonas
757,2013-01,247.866,23.46,836.0,3793946.0744464,Amazonas
758,2013-02,80.515,24.12,1037.0,3793946.0744464,Amazonas
759,2013-03,157.797,23.69,801.0,3793946.0744464,Amazonas
760,2013-04,93.88,21.31,542.0,3793946.0744464,Amazonas
761,2013-05,30.216,20.76,236.0,3793946.0744464,Amazonas
762,2013-06,25.438,20.29,227.0,3793946.0744464,Amazonas
763,2013-07,12.267,19.75,124.0,3793946.0744464,Amazonas
764,2013-08,7.45,20.6,81.0,3793946.0744464,Amazonas
765,2013-09,32.717,22.57,66.0,3793946.0744464,Amazonas
766,2013-10,92.552,22.43,74.0,3793946.0744464,Amazonas
767,2013-11,152.317,23.03,114.0,3793946.0744464,Amazonas
768,2013-12,339.076,23.02,177.0,3793946.0744464,Amazonas
769,2014-01,69.028,23.96,617.0,3826556.84473949,Amazonas
770,2014-02,46.881,24.43,638.0,3826556.84473949,Amazonas
771,2014-03,119.339,23.39,436.0,3826556.84473949,Amazonas
772,2014-04,64.242,22.69,499.0,3826556.84473949,Amazonas
773,2014-05,12.615,21.11,220.0,3826556.84473949,Amazonas
774,2014-06,12.618,20.23,158.0,3826556.84473949,Amazonas
775,2014-07,35.366,19.53,128.0,3826556.84473949,Amazonas
776,2014-08,6.685,20.65,134.0,3826556.84473949,Amazonas
777,2014-09,12.506,23.45,128.0,3826556.84473949,Amazonas
778,2014-10,73.762,24.08,82.0,3826556.84473949,Amazonas
779,2014-11,197.252,22.94,154.0,3826556.84473949,Amazonas
780,2014-12,153.039,23.14,171.0,3826556.84473949,Amazonas
781,2015-01,50.368,25.73,255.0,3858790.17556161,Amazonas
782,2015-02,165.328,23.9,238.0,3858790.17556161,Amazonas
783,2015-03,155.101,23.53,466.0,3858790.17556161,Amazonas
784,2015-04,69.185,22.71,428.0,3858790.17556161,Amazonas
785,2015-05,46.706,20.57,262.0,3858790.17556161,Amazonas
786,2015-06,15.698,20.03,155.0,3858790.17556161,Amazonas
787,2015-07,10.781,20.43,84.0,3858790.17556161,Amazonas
788,2015-08,8.067,21.14,66.0,3858790.17556161,Amazonas
789,2015-09,44.353,24.74,69.0,3858790.17556161,Amazonas
790,2015-10,44.704,26.18,71.0,3858790.17556161,Amazonas
791,2015-11,147.218,25.64,61.0,3858790.17556161,Amazonas
792,2015-12,137.238,25.4,68.0,3858790.17556161,Amazonas
793,2016-01,373.911,23.36,134.0,3890702.68283338,Amazonas
794,2016-02,71.936,25.09,357.0,3890702.68283338,Amazonas
795,2016-03,96.472,24.68,458.0,3890702.68283338,Amazonas
796,2016-04,25.371,24.58,519.0,3890702.68283338,Amazonas
797,2016-05,15.516,21.93,218.0,3890702.68283338,Amazonas
798,2016-06,27.827,19.99,148.0,3890702.68283338,Amazonas
799,2016-07,5.744,20.52,98.0,3890702.68283338,Amazonas
800,2016-08,13.05,21.8,78.0,3890702.68283338,Amazonas
801,2016-09,34.876,23.74,51.0,3890702.68283338,Amazonas
802,2016-10,94.906,23.9,35.0,3890702.68283338,Amazonas
803,2016-11,226.219,22.96,59.0,3890702.68283338,Amazonas
804,2016-12,182.89,23.75,73.0,3890702.68283338,Amazonas
817,2001-01,359.045,23.75,,12836512.7518005,Bahia
818,2001-02,267.982,23.98,,12836512.7518005,Bahia
819,2001-03,327.167,24.17,5918.0,12836512.7518005,Bahia
820,2001-04,302.691,24.39,5678.0,12836512.7518005,Bahia
821,2001-05,189.203,24.9,4901.0,12836512.7518005,Bahia
822,2001-06,169.732,24.0,2069.0,12836512.7518005,Bahia
823,2001-07,73.017,24.91,1179.0,12836512.7518005,Bahia
824,2001-08,25.582,26.81,683.0,12836512.7518005,Bahia
825,2001-09,87.205,26.38,606.0,12836512.7518005,Bahia
826,2001-10,102.901,26.94,571.0,12836512.7518005,Bahia
827,2001-11,128.511,26.66,769.0,12836512.7518005,Bahia
828,2001-12,185.591,26.09,948.0,12836512.7518005,Bahia
829,2002-01,290.762,24.79,5319.0,12978594.8319702,Bahia
830,2002-02,256.731,24.85,18451.0,12978594.8319702,Bahia
831,2002-03,321.734,24.75,28071.0,12978594.8319702,Bahia
832,2002-04,307.492,24.67,15497.0,12978594.8319702,Bahia
833,2002-05,204.875,24.97,5244.0,12978594.8319702,Bahia
834,2002-06,122.555,24.88,1700.0,12978594.8319702,Bahia
835,2002-07,50.472,25.95,1033.0,12978594.8319702,Bahia
836,2002-08,29.176,27.11,929.0,12978594.8319702,Bahia
837,2002-09,40.521,27.79,1018.0,12978594.8319702,Bahia
838,2002-10,72.713,27.24,871.0,12978594.8319702,Bahia
839,2002-11,112.577,26.73,862.0,12978594.8319702,Bahia
840,2002-12,204.564,25.69,1024.0,12978594.8319702,Bahia
841,2003-01,173.434,25.7,3341.0,13120457.5983276,Bahia
842,2003-02,328.492,24.5,6813.0,13120457.5983276,Bahia
843,2003-03,310.135,24.58,12555.0,13120457.5983276,Bahia
844,2003-04,313.227,24.66,10204.0,13120457.5983276,Bahia
845,2003-05,203.384,24.95,5631.0,13120457.5983276,Bahia
846,2003-06,107.765,24.94,1864.0,13120457.5983276,Bahia
847,2003-07,54.876,25.92,943.0,13120457.5983276,Bahia
848,2003-08,82.637,26.42,531.0,13120457.5983276,Bahia
849,2003-09,79.708,26.63,405.0,13120457.5983276,Bahia
850,2003-10,137.48,26.5,420.0,13120457.5983276,Bahia
851,2003-11,161.134,26.09,349.0,13120457.5983276,Bahia
852,2003-12,155.163,26.08,439.0,13120457.5983276,Bahia
853,2004-01,309.234,25.03,441.0,13262099.4129944,Bahia
854,2004-02,424.76,24.14,768.0,13262099.4129944,Bahia
855,2004-03,415.747,24.48,1258.0,13262099.4129944,Bahia
856,2004-04,297.342,24.93,729.0,13262099.4129944,Bahia
857,2004-05,180.95,25.19,612.0,13262099.4129944,Bahia
858,2004-06,83.484,25.03,376.0,13262099.4129944,Bahia
859,2004-07,86.526,25.14,264.0,13262099.4129944,Bahia
860,2004-08,55.418,26.36,151.0,13262099.4129944,Bahia
861,2004-09,70.574,26.83,95.0,13262099.4129944,Bahia
862,2004-10,130.732,26.81,68.0,13262099.4129944,Bahia
863,2004-11,97.392,27.0,138.0,13262099.4129944,Bahia
864,2004-12,177.79,26.36,297.0,13262099.4129944,Bahia
865,2005-01,258.312,25.76,1006.0,13403517.7300415,Bahia
866,2005-02,353.431,25.0,1920.0,13403517.7300415,Bahia
867,2005-03,388.705,24.76,5026.0,13403517.7300415,Bahia
868,2005-04,282.688,25.02,4862.0,13403517.7300415,Bahia
869,2005-05,188.244,25.0,3116.0,13403517.7300415,Bahia
870,2005-06,62.362,25.86,1053.0,13403517.7300415,Bahia
871,2005-07,52.454,26.29,506.0,13403517.7300415,Bahia
872,2005-08,34.212,27.5,358.0,13403517.7300415,Bahia
873,2005-09,40.534,28.08,287.0,13403517.7300415,Bahia
874,2005-10,73.399,27.59,274.0,13403517.7300415,Bahia
